3,25,947,131,23,23,-1,-1,-1,-1
4,1,25,370,344,176,-1,-1,-1,-1
4,2,535,510,123,66,-1,-1,-1,-1
4,3,94,571,136,78,-1,-1,-1,-1
4,4,993,681,88,37,-1,-1,-1,-1
4,5,929,328,57,40,-1,-1,-1,-1
4,6,815,318,63,40,-1,-1,-1,-1
4,7,1023,276,68,43,-1,-1,-1,-1
4,8,26,210,57,30,-1,-1,-1,-1
4,9,0,481,39,51,-1,-1,-1,-1
4,10,698,320,75,39,-1,-1,-1,-1
4,11,988,453,131,72,-1,-1,-1,-1
4,12,1176,190,57,27,-1,-1,-1,-1
4,13,340,285,87,34,-1,-1,-1,-1
4,14,864,189,33,26,-1,-1,-1,-1
4,15,1071,309,17,41,-1,-1,-1,-1
4,16,422,310,73,32,-1,-1,-1,-1
4,17,43,319,98,50,-1,-1,-1,-1
4,18,1057,410,183,101,-1,-1,-1,-1
4,19,930,191,11,24,-1,-1,-1,-1
4,20,874,161,29,22,-1,-1,-1,-1
4,21,0,251,19,51,-1,-1,-1,-1
4,22,1105,193,64,36,-1,-1,-1,-1
4,25,946,131,23,22,-1,-1,-1,-1
4,29,674,180,30,27,-1,-1,-1,-1
5,1,25,370,344,176,-1,-1,-1,-1
5,2,542,510,124,67,-1,-1,-1,-1
5,3,107,570,132,75,-1,-1,-1,-1
5,4,1006,687,74,31,-1,-1,-1,-1
5,5,927,326,57,40,-1,-1,-1,-1
5,6,813,316,63,40,-1,-1,-1,-1
5,7,1025,275,68,44,-1,-1,-1,-1
5,8,26,210,57,30,-1,-1,-1,-1
5,9,0,481,39,51,-1,-1,-1,-1
5,10,693,317,77,40,-1,-1,-1,-1
5,11,980,450,130,71,-1,-1,-1,-1
5,12,1176,190,57,27,-1,-1,-1,-1
5,13,337,285,86,34,-1,-1,-1,-1
5,14,865,189,33,26,-1,-1,-1,-1
5,15,1071,310,17,40,-1,-1,-1,-1
5,16,416,311,71,32,-1,-1,-1,-1
5,17,37,320,100,50,-1,-1,-1,-1
5,18,1050,408,182,101,-1,-1,-1,-1
5,19,930,190,11,24,-1,-1,-1,-1
5,20,875,161,29,21,-1,-1,-1,-1
5,21,0,251,19,51,-1,-1,-1,-1
5,22,1105,193,64,36,-1,-1,-1,-1
5,25,948,131,23,21,-1,-1,-1,-1
5,29,674,181,30,26,-1,-1,-1,-1
6,1,25,370,344,176,-1,-1,-1,-1
6,2,549,511,122,67,-1,-1,-1,-1
6,3,115,565,137,78,-1,-1,-1,-1
6,4,1020,693,59,24,-1,-1,-1,-1
6,5,925,325,55,39,-1,-1,-1,-1
6,6,812,315,60,39,-1,-1,-1,-1
6,7,1028,274,68,44,-1,-1,-1,-1
6,8,26,210,57,30,-1,-1,-1,-1
6,9,0,481,38,51,-1,-1,-1,-1
6,10,688,315,78,41,-1,-1,-1,-1
6,11,974,446,129,70,-1,-1,-1,-1
6,12,1175,190,59,27,-1,-1,-1,-1
6,13,336,287,83,33,-1,-1,-1,-1
6,14,866,188,33,26,-1,-1,-1,-1
6,15,1071,311,17,39,-1,-1,-1,-1
6,16,412,311,72,32,-1,-1,-1,-1
6,17,33,320,102,52,-1,-1,-1,-1
6,18,1044,407,178,99,-1,-1,-1,-1
6,19,929,190,13,24,-1,-1,-1,-1
6,20,877,161,26,19,-1,-1,-1,-1
6,21,0,253,19,49,-1,-1,-1,-1
6,22,1105,193,64,36,-1,-1,-1,-1
6,25,949,131,23,21,-1,-1,-1,-1
6,29,675,182,28,25,-1,-1,-1,-1
6,30,81,686,70,33,-1,-1,-1,-1
6,31,1266,315,13,30,-1,-1,-1,-1
7,1,25,370,344,176,-1,-1,-1,-1
7,2,557,512,122,66,-1,-1,-1,-1
7,3,126,563,136,77,-1,-1,-1,-1
7,5,921,324,57,39,-1,-1,-1,-1
7,6,810,315,57,36,-1,-1,-1,-1
7,7,1032,273,66,43,-1,-1,-1,-1
7,8,26,211,57,29,-1,-1,-1,-1
7,9,0,481,38,51,-1,-1,-1,-1
7,10,686,315,75,39,-1,-1,-1,-1
7,11,967,443,127,70,-1,-1,-1,-1
7,12,1175,190,59,27,-1,-1,-1,-1
7,13,334,287,80,32,-1,-1,-1,-1
7,14,868,186,34,27,-1,-1,-1,-1
7,15,1071,311,17,39,-1,-1,-1,-1
7,16,408,310,75,33,-1,-1,-1,-1
7,17,29,320,104,53,-1,-1,-1,-1
7,18,1039,405,172,97,-1,-1,-1,-1
7,19,929,190,12,24,-1,-1,-1,-1
7,20,878,160,27,19,-1,-1,-1,-1
7,21,0,246,20,56,-1,-1,-1,-1
7,22,1105,193,64,36,-1,-1,-1,-1
7,29,675,181,29,26,-1,-1,-1,-1
7,30,80,684,73,35,-1,-1,-1,-1
7,31,1266,315,13,30,-1,-1,-1,-1
8,1,25,370,344,176,-1,-1,-1,-1
8,2,563,513,123,66,-1,-1,-1,-1
8,3,135,560,136,77,-1,-1,-1,-1
8,5,919,322,56,39,-1,-1,-1,-1
8,6,807,310,61,39,-1,-1,-1,-1
8,7,1035,272,67,43,-1,-1,-1,-1
8,8,25,210,59,30,-1,-1,-1,-1
8,9,0,481,38,51,-1,-1,-1,-1
8,10,682,314,75,39,-1,-1,-1,-1
8,11,960,441,126,68,-1,-1,-1,-1
8,12,1175,190,59,28,-1,-1,-1,-1
8,13,333,287,78,31,-1,-1,-1,-1
8,14,869,185,33,26,-1,-1,-1,-1
8,15,1071,312,17,39,-1,-1,-1,-1
8,16,404,310,75,34,-1,-1,-1,-1
8,17,21,321,106,53,-1,-1,-1,-1
8,18,1034,404,169,95,-1,-1,-1,-1
8,19,928,189,12,25,-1,-1,-1,-1
8,20,879,159,27,19,-1,-1,-1,-1
8,21,0,247,20,55,-1,-1,-1,-1
8,22,1105,193,63,36,-1,-1,-1,-1
8,29,675,181,29,26,-1,-1,-1,-1
8,30,80,684,74,35,-1,-1,-1,-1
8,31,1265,315,14,30,-1,-1,-1,-1
9,1,25,370,344,176,-1,-1,-1,-1
9,2,568,513,125,67,-1,-1,-1,-1
9,3,146,559,133,75,-1,-1,-1,-1
9,5,916,320,57,39,-1,-1,-1,-1
9,6,801,304,66,43,-1,-1,-1,-1
9,7,1037,271,67,43,-1,-1,-1,-1
9,8,25,210,60,30,-1,-1,-1,-1
9,9,0,481,38,51,-1,-1,-1,-1
9,10,679,314,73,38,-1,-1,-1,-1
9,11,954,438,124,68,-1,-1,-1,-1
9,12,1175,190,59,28,-1,-1,-1,-1
9,13,331,287,76,31,-1,-1,-1,-1
9,14,871,184,31,26,-1,-1,-1,-1
9,15,1071,312,17,39,-1,-1,-1,-1
9,16,401,310,76,34,-1,-1,-1,-1
9,17,15,321,106,54,-1,-1,-1,-1
9,18,1029,402,169,96,-1,-1,-1,-1
9,19,927,189,13,26,-1,-1,-1,-1
9,20,880,158,28,19,-1,-1,-1,-1
9,21,0,247,20,55,-1,-1,-1,-1
9,22,1105,193,63,36,-1,-1,-1,-1
9,25,953,128,22,20,-1,-1,-1,-1
9,29,674,181,31,26,-1,-1,-1,-1
9,30,81,685,71,34,-1,-1,-1,-1
9,31,1265,315,14,30,-1,-1,-1,-1
10,1,26,370,344,176,-1,-1,-1,-1
10,2,575,513,125,68,-1,-1,-1,-1
10,3,156,557,133,74,-1,-1,-1,-1
10,5,913,317,58,41,-1,-1,-1,-1
10,6,798,301,65,44,-1,-1,-1,-1
10,7,1039,271,66,42,-1,-1,-1,-1
10,8,26,210,58,30,-1,-1,-1,-1
10,9,0,481,38,51,-1,-1,-1,-1
10,10,677,313,70,37,-1,-1,-1,-1
10,11,948,435,121,67,-1,-1,-1,-1
10,12,1175,190,59,28,-1,-1,-1,-1
10,13,320,288,76,31,-1,-1,-1,-1
10,14,872,183,31,26,-1,-1,-1,-1
10,15,1071,312,17,39,-1,-1,-1,-1
10,16,396,310,78,34,-1,-1,-1,-1
10,17,8,322,107,55,-1,-1,-1,-1
10,18,1023,401,168,94,-1,-1,-1,-1
10,19,927,190,12,25,-1,-1,-1,-1
10,20,882,156,29,20,-1,-1,-1,-1
10,21,0,249,20,53,-1,-1,-1,-1
10,22,1105,193,63,36,-1,-1,-1,-1
10,25,955,127,21,20,-1,-1,-1,-1
10,29,675,181,29,25,-1,-1,-1,-1
10,30,81,685,71,34,-1,-1,-1,-1
10,31,1265,315,14,30,-1,-1,-1,-1
11,1,25,370,344,176,-1,-1,-1,-1
11,2,579,514,128,69,-1,-1,-1,-1
11,3,167,555,132,73,-1,-1,-1,-1
11,5,911,315,57,41,-1,-1,-1,-1
11,6,798,301,61,41,-1,-1,-1,-1
11,7,1040,271,67,41,-1,-1,-1,-1
11,8,25,210,60,30,-1,-1,-1,-1
11,9,0,481,38,51,-1,-1,-1,-1
11,10,673,310,72,38,-1,-1,-1,-1
11,11,941,433,121,66,-1,-1,-1,-1
11,12,1175,190,59,28,-1,-1,-1,-1
11,13,316,291,72,29,-1,-1,-1,-1
11,14,873,183,31,25,-1,-1,-1,-1
11,15,1071,312,17,39,-1,-1,-1,-1
11,16,393,313,74,32,-1,-1,-1,-1
11,17,2,322,108,56,-1,-1,-1,-1
11,18,1021,400,162,90,-1,-1,-1,-1
11,19,927,190,12,24,-1,-1,-1,-1
11,20,883,155,29,21,-1,-1,-1,-1
11,21,0,250,19,52,-1,-1,-1,-1
11,22,1104,193,65,36,-1,-1,-1,-1
11,25,956,127,21,20,-1,-1,-1,-1
11,31,1265,315,14,30,-1,-1,-1,-1
11,32,910,132,29,23,-1,-1,-1,-1
12,1,26,370,343,175,-1,-1,-1,-1
12,2,585,514,129,70,-1,-1,-1,-1
12,3,180,553,125,70,-1,-1,-1,-1
12,5,910,314,56,40,-1,-1,-1,-1
12,6,797,300,59,40,-1,-1,-1,-1
12,7,1042,270,67,41,-1,-1,-1,-1
12,8,25,210,59,30,-1,-1,-1,-1
12,9,0,480,38,52,-1,-1,-1,-1
12,10,668,308,75,38,-1,-1,-1,-1
12,11,934,430,123,67,-1,-1,-1,-1
12,12,1175,190,59,28,-1,-1,-1,-1
12,13,311,292,73,29,-1,-1,-1,-1
12,14,874,183,30,24,-1,-1,-1,-1
12,15,1070,309,19,42,-1,-1,-1,-1
12,16,387,314,74,32,-1,-1,-1,-1
12,17,0,323,107,56,-1,-1,-1,-1
12,18,1015,397,162,90,-1,-1,-1,-1
12,19,927,190,12,24,-1,-1,-1,-1
12,20,885,155,27,20,-1,-1,-1,-1
12,21,0,250,20,52,-1,-1,-1,-1
12,22,1104,193,65,36,-1,-1,-1,-1
12,25,957,127,19,18,-1,-1,-1,-1
12,30,80,684,74,35,-1,-1,-1,-1
12,31,1265,315,14,30,-1,-1,-1,-1
12,32,911,131,29,23,-1,-1,-1,-1
13,1,26,370,343,175,-1,-1,-1,-1
13,2,591,514,131,71,-1,-1,-1,-1
13,3,187,553,131,72,-1,-1,-1,-1
13,5,909,314,54,38,-1,-1,-1,-1
13,6,793,298,58,39,-1,-1,-1,-1
13,7,1044,269,67,41,-1,-1,-1,-1
13,8,26,211,58,29,-1,-1,-1,-1
13,9,0,480,38,52,-1,-1,-1,-1
13,10,663,306,77,39,-1,-1,-1,-1
13,11,928,427,121,67,-1,-1,-1,-1
13,12,1175,190,59,28,-1,-1,-1,-1
13,13,306,292,74,29,-1,-1,-1,-1
13,14,876,183,29,24,-1,-1,-1,-1
13,15,1070,308,19,43,-1,-1,-1,-1
13,16,383,314,74,32,-1,-1,-1,-1
13,17,0,325,100,55,-1,-1,-1,-1
13,18,1012,395,158,87,-1,-1,-1,-1
13,20,885,154,28,20,-1,-1,-1,-1
13,21,0,252,19,50,-1,-1,-1,-1
13,22,1104,192,65,37,-1,-1,-1,-1
13,25,958,127,19,17,-1,-1,-1,-1
13,30,79,684,75,35,-1,-1,-1,-1
13,31,1265,315,14,30,-1,-1,-1,-1
13,32,912,130,29,24,-1,-1,-1,-1
14,1,26,370,343,174,-1,-1,-1,-1
14,2,596,514,132,72,-1,-1,-1,-1
14,3,195,551,132,72,-1,-1,-1,-1
14,5,907,312,53,38,-1,-1,-1,-1
14,6,789,295,59,40,-1,-1,-1,-1
14,7,1046,268,67,41,-1,-1,-1,-1
14,8,25,211,59,29,-1,-1,-1,-1
14,9,0,480,38,52,-1,-1,-1,-1
14,10,659,304,77,40,-1,-1,-1,-1
14,11,924,425,116,63,-1,-1,-1,-1
14,12,1175,190,59,28,-1,-1,-1,-1
14,13,300,291,77,31,-1,-1,-1,-1
14,14,876,182,30,24,-1,-1,-1,-1
14,15,1070,309,19,42,-1,-1,-1,-1
14,16,378,314,74,32,-1,-1,-1,-1
14,17,0,326,98,56,-1,-1,-1,-1
14,18,1008,394,154,83,-1,-1,-1,-1
14,20,887,154,27,19,-1,-1,-1,-1
14,21,0,252,19,50,-1,-1,-1,-1
14,22,1104,192,65,38,-1,-1,-1,-1
14,25,959,127,18,17,-1,-1,-1,-1
14,31,1265,316,14,30,-1,-1,-1,-1
14,32,913,130,29,23,-1,-1,-1,-1
15,1,25,370,344,174,-1,-1,-1,-1
15,2,603,515,131,72,-1,-1,-1,-1
15,3,205,549,131,72,-1,-1,-1,-1
15,5,906,311,52,37,-1,-1,-1,-1
15,6,786,293,58,40,-1,-1,-1,-1
15,7,1048,267,68,41,-1,-1,-1,-1
15,8,25,211,59,29,-1,-1,-1,-1
15,9,0,480,38,52,-1,-1,-1,-1
15,10,656,304,75,39,-1,-1,-1,-1
15,11,918,423,115,62,-1,-1,-1,-1
15,12,1175,190,59,28,-1,-1,-1,-1
15,13,295,292,79,30,-1,-1,-1,-1
15,14,877,180,30,24,-1,-1,-1,-1
15,15,1070,311,18,40,-1,-1,-1,-1
15,16,374,315,74,31,-1,-1,-1,-1
15,17,0,327,92,55,-1,-1,-1,-1
15,18,998,396,147,79,-1,-1,-1,-1
15,20,887,153,27,19,-1,-1,-1,-1
15,21,0,252,19,50,-1,-1,-1,-1
15,22,1104,192,65,38,-1,-1,-1,-1
15,25,960,127,17,16,-1,-1,-1,-1
15,31,1266,316,13,29,-1,-1,-1,-1
15,32,915,129,28,23,-1,-1,-1,-1
16,1,26,370,343,174,-1,-1,-1,-1
16,2,608,515,134,73,-1,-1,-1,-1
16,3,215,547,132,72,-1,-1,-1,-1
16,5,905,311,50,36,-1,-1,-1,-1
16,6,785,291,57,40,-1,-1,-1,-1
16,7,1051,266,68,41,-1,-1,-1,-1
16,8,25,211,59,29,-1,-1,-1,-1
16,9,0,480,38,52,-1,-1,-1,-1
16,10,653,304,74,37,-1,-1,-1,-1
16,11,911,420,116,63,-1,-1,-1,-1
16,12,1175,190,59,28,-1,-1,-1,-1
16,13,291,292,79,31,-1,-1,-1,-1
16,14,878,178,31,25,-1,-1,-1,-1
16,15,1070,313,17,38,-1,-1,-1,-1
16,16,367,316,75,31,-1,-1,-1,-1
16,17,0,328,86,53,-1,-1,-1,-1
16,18,986,395,144,78,-1,-1,-1,-1
16,19,925,190,12,24,-1,-1,-1,-1
16,20,888,152,27,19,-1,-1,-1,-1
16,21,0,252,19,50,-1,-1,-1,-1
16,22,1104,192,65,38,-1,-1,-1,-1
16,30,79,683,75,36,-1,-1,-1,-1
16,31,1266,315,13,30,-1,-1,-1,-1
16,32,917,129,29,22,-1,-1,-1,-1
17,1,26,370,343,174,-1,-1,-1,-1
17,2,613,515,137,75,-1,-1,-1,-1
17,3,223,546,132,71,-1,-1,-1,-1
17,5,902,309,50,36,-1,-1,-1,-1
17,6,782,289,57,40,-1,-1,-1,-1
17,7,1057,265,67,42,-1,-1,-1,-1
17,8,25,211,59,29,-1,-1,-1,-1
17,9,0,480,38,52,-1,-1,-1,-1
17,10,651,304,72,36,-1,-1,-1,-1
17,11,906,417,115,63,-1,-1,-1,-1
17,12,1175,190,59,28,-1,-1,-1,-1
17,13,287,294,76,30,-1,-1,-1,-1
17,14,880,177,30,25,-1,-1,-1,-1
17,15,1070,315,17,36,-1,-1,-1,-1
17,16,362,315,77,33,-1,-1,-1,-1
17,17,0,329,81,52,-1,-1,-1,-1
17,18,978,392,144,78,-1,-1,-1,-1
17,19,925,190,11,23,-1,-1,-1,-1
17,20,889,152,27,19,-1,-1,-1,-1
17,21,0,251,19,51,-1,-1,-1,-1
17,22,1104,192,65,38,-1,-1,-1,-1
17,30,79,683,75,36,-1,-1,-1,-1
17,31,1265,315,14,30,-1,-1,-1,-1
17,32,918,128,29,23,-1,-1,-1,-1
17,33,0,691,62,28,-1,-1,-1,-1
18,1,25,370,344,174,-1,-1,-1,-1
18,2,620,515,136,76,-1,-1,-1,-1
18,3,231,543,134,73,-1,-1,-1,-1
18,5,900,307,51,36,-1,-1,-1,-1
18,6,780,287,56,40,-1,-1,-1,-1
18,7,1062,265,66,41,-1,-1,-1,-1
18,8,25,211,60,29,-1,-1,-1,-1
18,9,0,480,38,52,-1,-1,-1,-1
18,10,648,304,70,35,-1,-1,-1,-1
18,11,900,414,115,63,-1,-1,-1,-1
18,12,1175,190,59,28,-1,-1,-1,-1
18,13,281,294,77,30,-1,-1,-1,-1
18,14,880,176,31,25,-1,-1,-1,-1
18,15,1070,315,17,36,-1,-1,-1,-1
18,16,356,315,77,33,-1,-1,-1,-1
18,17,0,331,76,50,-1,-1,-1,-1
18,18,972,389,142,77,-1,-1,-1,-1
18,19,925,190,11,23,-1,-1,-1,-1
18,20,890,151,27,19,-1,-1,-1,-1
18,21,0,251,19,51,-1,-1,-1,-1
18,22,1104,192,65,38,-1,-1,-1,-1
18,30,77,681,78,38,-1,-1,-1,-1
18,31,1265,314,14,31,-1,-1,-1,-1
18,32,919,127,28,23,-1,-1,-1,-1
18,33,0,690,65,29,-1,-1,-1,-1
19,1,25,370,344,174,-1,-1,-1,-1
19,2,626,517,137,76,-1,-1,-1,-1
19,3,238,541,135,74,-1,-1,-1,-1
19,5,898,305,50,36,-1,-1,-1,-1
19,6,780,285,54,39,-1,-1,-1,-1
19,7,1063,264,63,39,-1,-1,-1,-1
19,8,25,211,60,29,-1,-1,-1,-1
19,9,0,480,38,52,-1,-1,-1,-1
19,10,643,303,70,35,-1,-1,-1,-1
19,11,895,412,113,62,-1,-1,-1,-1
19,12,1175,190,59,28,-1,-1,-1,-1
19,13,275,294,79,30,-1,-1,-1,-1
19,14,881,176,31,24,-1,-1,-1,-1
19,15,1070,315,17,36,-1,-1,-1,-1
19,16,349,316,79,33,-1,-1,-1,-1
19,17,0,332,71,48,-1,-1,-1,-1
19,18,965,387,141,76,-1,-1,-1,-1
19,21,0,253,19,49,-1,-1,-1,-1
19,22,1104,192,65,38,-1,-1,-1,-1
19,30,76,681,79,38,-1,-1,-1,-1
19,31,1265,314,14,30,-1,-1,-1,-1
19,32,920,126,28,23,-1,-1,-1,-1
19,33,1,690,66,29,-1,-1,-1,-1
19,34,229,478,148,66,-1,-1,-1,-1
20,1,25,369,344,175,-1,-1,-1,-1
20,2,633,518,136,76,-1,-1,-1,-1
20,3,247,540,135,74,-1,-1,-1,-1
20,5,895,304,49,35,-1,-1,-1,-1
20,6,779,285,52,37,-1,-1,-1,-1
20,7,1069,264,64,38,-1,-1,-1,-1
20,8,24,211,61,29,-1,-1,-1,-1
20,9,0,479,38,53,-1,-1,-1,-1
20,10,639,302,71,35,-1,-1,-1,-1
20,11,889,409,112,61,-1,-1,-1,-1
20,12,1175,190,59,28,-1,-1,-1,-1
20,13,270,294,81,31,-1,-1,-1,-1
20,14,882,176,30,24,-1,-1,-1,-1
20,15,1070,314,17,37,-1,-1,-1,-1
20,16,345,316,80,34,-1,-1,-1,-1
20,17,0,333,65,47,-1,-1,-1,-1
20,18,960,385,138,75,-1,-1,-1,-1
20,19,924,190,11,23,-1,-1,-1,-1
20,21,0,253,19,49,-1,-1,-1,-1
20,22,1105,192,65,38,-1,-1,-1,-1
20,30,76,680,79,39,-1,-1,-1,-1
20,31,1265,313,14,31,-1,-1,-1,-1
20,32,921,126,27,22,-1,-1,-1,-1
20,33,5,689,68,30,-1,-1,-1,-1
20,34,230,478,148,66,-1,-1,-1,-1
20,35,1063,387,89,58,-1,-1,-1,-1
21,1,25,370,344,174,-1,-1,-1,-1
21,2,639,520,137,77,-1,-1,-1,-1
21,3,256,539,133,73,-1,-1,-1,-1
21,5,895,303,47,34,-1,-1,-1,-1
21,6,778,283,52,37,-1,-1,-1,-1
21,7,1073,263,64,38,-1,-1,-1,-1
21,8,24,211,60,29,-1,-1,-1,-1
21,9,0,480,38,52,-1,-1,-1,-1
21,10,635,302,72,35,-1,-1,-1,-1
21,11,884,407,110,60,-1,-1,-1,-1
21,12,1175,190,59,28,-1,-1,-1,-1
21,13,267,295,81,31,-1,-1,-1,-1
21,14,883,175,30,24,-1,-1,-1,-1
21,15,1070,314,17,38,-1,-1,-1,-1
21,16,344,316,79,34,-1,-1,-1,-1
21,17,0,334,61,46,-1,-1,-1,-1
21,18,954,382,137,75,-1,-1,-1,-1
21,19,924,191,11,22,-1,-1,-1,-1
21,21,0,248,20,54,-1,-1,-1,-1
21,22,1105,192,65,38,-1,-1,-1,-1
21,30,75,680,81,39,-1,-1,-1,-1
21,31,1264,313,15,31,-1,-1,-1,-1
21,32,922,126,26,21,-1,-1,-1,-1
21,33,10,689,67,30,-1,-1,-1,-1
21,35,1058,386,88,58,-1,-1,-1,-1
22,1,25,370,344,174,-1,-1,-1,-1
22,2,645,520,139,78,-1,-1,-1,-1
22,3,267,539,130,71,-1,-1,-1,-1
22,5,894,302,47,33,-1,-1,-1,-1
22,6,776,282,52,36,-1,-1,-1,-1
22,7,1075,262,66,39,-1,-1,-1,-1
22,8,24,211,59,29,-1,-1,-1,-1
22,9,0,480,38,52,-1,-1,-1,-1
22,10,632,301,71,35,-1,-1,-1,-1
22,11,879,405,109,60,-1,-1,-1,-1
22,12,1175,190,59,28,-1,-1,-1,-1
22,13,260,295,81,31,-1,-1,-1,-1
22,14,883,175,30,24,-1,-1,-1,-1
22,15,1069,314,18,38,-1,-1,-1,-1
22,16,342,316,79,34,-1,-1,-1,-1
22,17,0,335,56,45,-1,-1,-1,-1
22,18,948,381,134,73,-1,-1,-1,-1
22,19,924,191,11,22,-1,-1,-1,-1
22,21,0,253,19,48,-1,-1,-1,-1
22,22,1105,192,65,38,-1,-1,-1,-1
22,30,73,679,81,40,-1,-1,-1,-1
22,31,1265,314,14,30,-1,-1,-1,-1
22,32,922,126,26,21,-1,-1,-1,-1
22,33,14,689,68,30,-1,-1,-1,-1
22,35,1053,385,86,57,-1,-1,-1,-1
23,1,26,370,343,174,-1,-1,-1,-1
23,2,650,521,141,80,-1,-1,-1,-1
23,3,275,537,130,71,-1,-1,-1,-1
23,5,893,300,47,33,-1,-1,-1,-1
23,6,774,279,53,38,-1,-1,-1,-1
23,7,1079,261,67,39,-1,-1,-1,-1
23,8,25,212,57,28,-1,-1,-1,-1
23,9,0,480,38,52,-1,-1,-1,-1
23,10,628,300,71,34,-1,-1,-1,-1
23,11,874,403,108,60,-1,-1,-1,-1
23,12,1175,190,59,28,-1,-1,-1,-1
23,13,256,296,81,31,-1,-1,-1,-1
23,14,885,173,30,25,-1,-1,-1,-1
23,15,1069,314,18,38,-1,-1,-1,-1
23,16,340,316,76,33,-1,-1,-1,-1
23,17,0,337,51,44,-1,-1,-1,-1
23,18,944,379,130,71,-1,-1,-1,-1
23,19,924,191,11,22,-1,-1,-1,-1
23,21,0,255,19,46,-1,-1,-1,-1
23,22,1106,193,63,37,-1,-1,-1,-1
23,30,74,681,79,38,-1,-1,-1,-1
23,31,1265,315,14,29,-1,-1,-1,-1
23,32,923,125,26,21,-1,-1,-1,-1
23,33,13,686,74,33,-1,-1,-1,-1
23,35,1050,384,86,56,-1,-1,-1,-1
24,1,25,370,345,175,-1,-1,-1,-1
24,2,659,523,138,79,-1,-1,-1,-1
24,3,284,536,129,70,-1,-1,-1,-1
24,5,891,298,47,34,-1,-1,-1,-1
24,6,774,277,53,38,-1,-1,-1,-1
24,7,1082,260,67,40,-1,-1,-1,-1
24,8,24,212,59,28,-1,-1,-1,-1
24,9,0,481,38,51,-1,-1,-1,-1
24,10,625,299,70,34,-1,-1,-1,-1
24,11,869,401,108,59,-1,-1,-1,-1
24,12,1175,190,59,28,-1,-1,-1,-1
24,13,252,296,81,31,-1,-1,-1,-1
24,14,885,171,31,26,-1,-1,-1,-1
24,15,1068,314,19,38,-1,-1,-1,-1
24,16,332,316,77,33,-1,-1,-1,-1
24,17,0,338,48,44,-1,-1,-1,-1
24,18,939,375,130,72,-1,-1,-1,-1
24,21,0,257,19,44,-1,-1,-1,-1
24,22,1105,193,64,37,-1,-1,-1,-1
24,30,74,680,79,39,-1,-1,-1,-1
24,31,1265,315,14,30,-1,-1,-1,-1
24,32,923,124,26,21,-1,-1,-1,-1
24,33,5,680,81,38,-1,-1,-1,-1
24,35,1049,383,84,55,-1,-1,-1,-1
25,1,25,370,345,175,-1,-1,-1,-1
25,2,664,524,140,79,-1,-1,-1,-1
25,3,294,535,126,69,-1,-1,-1,-1
25,5,889,295,48,35,-1,-1,-1,-1
25,6,771,274,54,39,-1,-1,-1,-1
25,8,23,211,61,29,-1,-1,-1,-1
25,9,0,480,38,52,-1,-1,-1,-1
25,10,621,299,71,33,-1,-1,-1,-1
25,11,865,398,106,59,-1,-1,-1,-1
25,12,1175,190,59,28,-1,-1,-1,-1
25,13,249,296,79,31,-1,-1,-1,-1
25,14,886,170,30,26,-1,-1,-1,-1
25,15,1068,314,19,38,-1,-1,-1,-1
25,16,322,316,80,35,-1,-1,-1,-1
25,17,0,339,43,44,-1,-1,-1,-1
25,18,931,369,133,74,-1,-1,-1,-1
25,21,1,257,17,44,-1,-1,-1,-1
